"model","Kest","Sensitivity","Precision","F1","cosine_R","rmse_sig","rmse_theta","rmse_Betas","sign_Betas","fp_Betas","rmse_lambda_in","rmse_lambda_out","rmse_counts_in","rmse_counts_out","time","iter","effectiveBetas","effectiveSigs","effectiveTheta","effectiveMu","effectiveSigma2","effectiveLogPost","effectiveLogLik","effectiveLogPrior","Simulation","Scenario","n","J"
"CompNMF",7,0.875,1,0.933333333333333,0.9616794529712,0.00585778275683822,105.430619910924,0.314752957665676,0,0,0.0628753477927982,0.0773043854226557,0.332481036398599,0.349124938082508,0.0142259279886882,2714,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_05","S3_epigenome_v4",175869,100
"SignatureAnalyzer",8,0.75,0.75,0.75,0.957768272930564,0.00757357250276212,80.4223228189027,0.314752957665676,0,0,0.0628865384678405,0.0772713965862693,0.332479944340517,0.349117481858567,1.25491822560628,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_05","S3_epigenome_v4",175869,100
"PPF_map",8,1,1,1,0.990451588804099,0.00287995724407701,44.5925807657865,0.175482338539617,0.95,0,0.0438855042629214,0.0550401308787424,0.330238615879901,0.346546731041752,5.15439587434133,270,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_05","S3_epigenome_v4",175869,100
"PPF_mcmc",8,1,1,1,0.991361745438059,0.00352121615214851,48.2914556235198,0.174747663835005,0.95,0,0.0437936645260644,0.0548927462011942,0.330238324107009,0.346547982366651,25.7359121958415,NA,136.092919765433,172.743729327387,295.768757090269,628.500997744199,1460.75469234435,150,150,150,"Simulation_05","S3_epigenome_v4",175869,100
"CompNMF",7,0.875,1,0.933333333333333,0.963137719707728,0.00570432276549194,121.584762523443,0.345663992551402,0,0,0.0597840007432794,0.0623321207722457,0.33812751315041,0.339423177483935,0.0070600430170695,4032,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_06","S3_epigenome_v4",191764,100
"SignatureAnalyzer",8,0.875,0.875,0.875,0.951061446228395,0.0057045762839466,97.7759120758158,0.345663992551402,0,0,0.0598013487736339,0.0623213304558325,0.338126715521699,0.339421183966397,1.8206134557724,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_06","S3_epigenome_v4",191764,100
"PPF_map",8,1,1,1,0.988243976193989,0.00351034916314164,58.3754861535359,0.192856367894588,0.95,0,0.0434153860147517,0.0465484438792401,0.33588385830425,0.336744115062493,6.44740117390951,290,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_06","S3_epigenome_v4",191764,100
"PPF_mcmc",8,1,1,1,0.989621874916479,0.00330900344214694,62.7547332180357,0.191683351284262,1,0,0.0433232707883405,0.0463197624787353,0.335884761463099,0.33674490302105,27.3006161292394,NA,141.272573841389,182.693199457007,301.027184301377,728.007126185409,1472.73613540868,103.656394751184,96.7662321237286,106.944298969588,"Simulation_06","S3_epigenome_v4",191764,100
"CompNMF",8,0.875,0.875,0.875,0.971995597470778,0.00524702464910799,133.299000059554,0.342740215758096,0,0,0.0687671833134055,0.0400313300326793,0.356897178821233,0.31943333676451,0.0582439700762431,32351,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_07","S3_epigenome_v4",188784,100
"SignatureAnalyzer",8,1,1,1,0.977585255703661,0.00412213906799524,90.3943830019361,0.342740215758096,0,0,0.0687533784958675,0.0401274090325816,0.356895114543342,0.319438936849897,2.26431345144908,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_07","S3_epigenome_v4",188784,100
"PPF_map",8,1,1,1,0.986873605889389,0.00328143392470115,60.3742795718315,0.193095907877526,1,0,0.0528104894776548,0.0297199308957674,0.35410759623223,0.317556130932072,7.69365999301275,340,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_07","S3_epigenome_v4",188784,100
"PPF_mcmc",8,1,1,1,0.993680127496422,0.00319391835678652,56.8940908760294,0.190674345401539,1,0,0.0525515036483972,0.0295525312337259,0.354108216158676,0.317550824592411,27.8811415632566,NA,145.193689323328,205.40546850432,303.169727339435,696.771774235407,1500,150,150,150,"Simulation_07","S3_epigenome_v4",188784,100
"CompNMF",7,0.875,1,0.933333333333333,0.950384132498802,0.00723233661745705,135.453128119195,0.286324726091741,0,0,0.0772798858550685,0.0304237816757788,0.314290418942611,0.306592510195167,0.00965644121170044,5432,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_08","S3_epigenome_v4",163860,100
"SignatureAnalyzer",8,1,1,1,0.978180948385705,0.0050443991003757,90.7955679574115,0.286324726091741,0,0,0.0772575831080564,0.0306012570257099,0.314289567809286,0.306595982459204,1.23444522221883,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_08","S3_epigenome_v4",163860,100
"PPF_map",8,1,1,1,0.995573166649313,0.00274531175953186,43.681838738022,0.158344196334912,0.975,0,0.0613136160442633,0.0180461982001327,0.311956428998487,0.30509559669449,7.1879122932752,370,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_08","S3_epigenome_v4",163860,100
"PPF_mcmc",8,1,1,1,0.991886385495491,0.00476657170585212,55.2587141788138,0.155603768024884,0.975,0,0.0611239435376565,0.0182221544703669,0.311956336778008,0.305097141353196,25.1693745175997,NA,104.247242295912,167.288497476816,245.891126928844,509.043501155176,1483.78830794128,820.942941515993,106.008082548958,150,"Simulation_08","S3_epigenome_v4",163860,100
"CompNMF",7,0.875,1,0.933333333333333,0.977066260866411,0.00536557781942522,155.085336604598,0.419881600796462,0,0,0.133527095478092,0.127675316299691,0.448150276196496,0.497034363372286,0.0119194189707438,8037,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_09","S3_epigenome_v4",254142,100
"SignatureAnalyzer",8,0.875,0.875,0.875,0.960130134219359,0.00533748406603902,122.24022661643,0.419881600796462,0,0,0.133545350376543,0.127675834287379,0.448149624040119,0.49703198953555,1.4938171505928,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_09","S3_epigenome_v4",254142,100
"PPF_map",8,1,1,1,0.99541285529906,0.00184606682408856,95.7030156464232,0.234738236066838,1,0,0.104913539921082,0.0902350084886695,0.442666310492568,0.49129502065116,12.2737971822421,440,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_09","S3_epigenome_v4",254142,100
"PPF_mcmc",8,1,1,1,0.995917757313505,0.00214669161383926,90.4048045870303,0.233187223853066,1,0,0.104849794131263,0.0902414411300449,0.442668517623511,0.491298650882377,36.8334180871646,NA,142.078409350951,202.748534574026,309.812225098231,949.815800337923,1520.73055765104,150,150,132.639720819329,"Simulation_09","S3_epigenome_v4",254142,100
"CompNMF",7,0.875,1,0.933333333333333,0.97087998541203,0.00603924263089675,192.621227375586,0.359039879087687,0,0,0.164609404315777,0.130414330526851,0.579009230241035,0.462063224850363,0.0313321272532145,6518,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_10","S3_epigenome_v4",221404,100
"SignatureAnalyzer",7,0.75,0.857142857142857,0.8,0.964523378926395,0.00588434587041002,172.792533306565,0.359039879087687,0,0,0.164594678149762,0.130425175923341,0.579008112401878,0.462062902091403,1.38490322828293,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_10","S3_epigenome_v4",221404,100
"PPF_map",8,1,1,1,0.993510858417758,0.00229375590989413,77.6472795005682,0.198177316790288,0.95,0,0.131163253649664,0.0950662144780821,0.572748726360806,0.45594317688975,12.530551524957,490,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_10","S3_epigenome_v4",221404,100
"PPF_mcmc",8,1,1,1,0.994569383511188,0.00280452899232499,74.4399707894692,0.196990021927009,0.975,0,0.130993641923739,0.0949798560487034,0.57274441624133,0.455946084391106,34.2178450743357,NA,150.509430274809,187.428543698852,338.198394069305,570.893615066649,1523.43821182904,150,150,150,"Simulation_10","S3_epigenome_v4",221404,100
"CompNMF",8,0.875,0.875,0.875,0.965848059959305,0.00491885197600703,155.546311834804,0.386121418511903,0,0,0.0763679934991702,0.104628452526826,0.402491095085491,0.400127212497494,0.046113117535909,11077,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_11","S3_epigenome_v4",234436,100
"SignatureAnalyzer",8,0.875,0.875,0.875,0.963965267859872,0.00479852554199775,131.458195413539,0.386121418511903,0,0,0.0764062530654341,0.104560407356325,0.402490359328283,0.400121998232329,2.12365836699804,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_11","S3_epigenome_v4",234436,100
"PPF_map",8,1,1,1,0.9982370818211,0.00140743606476305,51.9908610635517,0.212413099182188,1,0,0.057324004792802,0.0826486844276553,0.39930604727562,0.395986839053179,8.00566926002502,320,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_11","S3_epigenome_v4",234436,100
"PPF_mcmc",8,1,1,1,0.997888398237298,0.00260847025618968,55.8493269851459,0.210259685071558,1,0,0.0571310335679773,0.0822758692820075,0.399308788280377,0.395996763308931,34.1060877521833,NA,124.485892013953,191.053803476734,279.003705618282,791.120609001134,1484.98704145373,150,150,150,"Simulation_11","S3_epigenome_v4",234436,100
"CompNMF",7,0.625,0.714285714285714,0.666666666666667,0.9566863521283,0.0067377711635186,110.195356044183,0.30908242379633,0,0,0.0668225101553001,0.062695237149213,0.312553734786383,0.311346416785253,0.0498067816098531,9127,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_12","S3_epigenome_v4",169366,100
"SignatureAnalyzer",8,0.875,0.875,0.875,0.948870757863751,0.0063171242943559,87.358928380862,0.30908242379633,0,0,0.0668150730492593,0.0627016390139549,0.312553019159741,0.311349475803342,4.0520937760671,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_12","S3_epigenome_v4",169366,100
"PPF_map",8,1,1,1,0.990088590576827,0.00323906652836276,58.5287289775158,0.171491262385681,0.975,0,0.0494530059844955,0.044280302875405,0.310732574816733,0.309328973979471,7.1014079451561,340,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_12","S3_epigenome_v4",169366,100
"PPF_mcmc",8,1,1,1,0.992823592753288,0.00472969300098219,56.625965276995,0.171064787701242,0.975,0,0.0493775112416403,0.0442208907563555,0.310732665831501,0.309333252259232,25.2765080769857,NA,109.012535945827,154.710756821754,256.880430570779,446.531744202927,1499.39537262506,150,36.3066478882667,274.455810094285,"Simulation_12","S3_epigenome_v4",169366,100
"CompNMF",7,0.875,1,0.933333333333333,0.958765638371001,0.00602711933861037,114.200725733665,0.348716105570531,0,0,0.123236712324689,0.118092699588922,0.376085622698752,0.369471193165567,0.0439111471176147,9687,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_13","S3_epigenome_v4",194678,100
"SignatureAnalyzer",7,0.75,0.857142857142857,0.8,0.957601817984805,0.00571654992418517,107.292358835599,0.348716105570531,0,0,0.123229851292909,0.118113822118861,0.376084696753865,0.369477010046424,1.78304449717204,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_13","S3_epigenome_v4",194678,100
"PPF_map",7,1,1,1,0.982209707333699,0.00487565908875289,120.103480344018,0.217600197931485,1,0,0.0977997452803321,0.0917970120774904,0.371477092650249,0.365513041447214,10.381479493777,500,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_13","S3_epigenome_v4",194678,100
"PPF_mcmc",7,1,1,1,0.981933204741895,0.00511008834904815,115.947151328639,0.21780833753176,1,0,0.0976618946592583,0.0916740451663625,0.371476000951014,0.365512724016284,28.3230048378309,NA,175.60041324968,191.366637080585,369.844412365752,810.755892533791,1526.42096976657,150,76.3464334720843,150,"Simulation_13","S3_epigenome_v4",194678,100
"CompNMF",8,1,1,1,0.99000580712181,0.00439601767925558,187.776256267676,0.420812367133014,0,0,0.262122190039144,0.221025161289073,0.977477135436173,0.790170842939285,0.0189712802569071,12977,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_14","S3_epigenome_v4",289126,100
"SignatureAnalyzer",8,1,1,1,0.988376782974224,0.00416767303139029,176.684543192563,0.420812367133014,0,0,0.262118359943266,0.221045518959541,0.977476547476224,0.790170839067541,1.48122742176056,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_14","S3_epigenome_v4",289126,100
"PPF_map",8,1,1,1,0.997751841490547,0.00242690750151735,88.1007804283893,0.233066306385329,0.975,0,0.205831484500435,0.165788653350975,0.966968085119698,0.776686879420206,19.2305564800898,640,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_14","S3_epigenome_v4",289126,100
"PPF_mcmc",8,1,1,1,0.997817036685029,0.00299109087547459,94.1551765196734,0.231650338814812,0.975,0,0.205409161811235,0.16538906593885,0.966973797022937,0.776693860293752,40.10243105491,NA,120.598971978659,220.255436847774,266.046056793981,755.877795073904,1501.57022282393,150,150,218.114423886989,"Simulation_14","S3_epigenome_v4",289126,100
"CompNMF",7,0.875,1,0.933333333333333,0.96755754647071,0.00546861249172124,138.421303799083,0.346767608521879,0,0,0.122447368571187,0.318076065899993,0.505592807240419,0.505232992769768,0.0555421948432922,9957,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_15","S3_epigenome_v4",246951,100
"SignatureAnalyzer",8,0.875,0.875,0.875,0.957077442286296,0.00516683257857113,116.597334277837,0.346767608521879,0,0,0.122462548296512,0.318043828787308,0.505592375576412,0.505232086086201,3.05070931911469,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_15","S3_epigenome_v4",246951,100
"PPF_map",7,1,1,1,0.982408742876688,0.00468782331703502,133.217447071928,0.207926761691591,0.942857142857143,0,0.0909303522147082,0.271175050939211,0.498930116623347,0.49094215340628,8.35300795237223,300,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_15","S3_epigenome_v4",246951,100
"PPF_mcmc",7,0.875,1,0.933333333333333,0.981890725194059,0.00490752332393575,132.573744884946,0.207470526905452,0.971428571428571,0,0.0908347421196505,0.270999675674426,0.498928580379302,0.490943996875933,35.2997167905172,NA,180.826727067979,201.759269248839,380.867243252071,854.351273293567,1533.38311043139,109.264772618202,150,117.775812675609,"Simulation_15","S3_epigenome_v4",246951,100
"CompNMF",7,1,1,1,0.9798645349783,0.00597481372200857,187.861507832416,0.403705541379456,0,0,0.102080321131059,0.0803429766965095,0.420476869819826,0.432336744840533,0.023248823483785,3108,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_16","S3_epigenome_v4",226870,100
"SignatureAnalyzer",8,0.875,0.875,0.875,0.97546675453553,0.00438714715362206,128.552346619569,0.403705541379456,0,0,0.102084167181036,0.0803669403264128,0.420475464604108,0.432337497793136,1.86939546664556,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_16","S3_epigenome_v4",226870,100
"PPF_map",8,1,1,1,0.998071388018589,0.00202785782509783,71.1900812432952,0.222974916543594,1,0,0.0832825717917876,0.0628594437784791,0.416507876538987,0.429503425607319,10.830565448602,430,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_16","S3_epigenome_v4",226870,100
"PPF_mcmc",8,1,1,1,0.998178151887837,0.00259219444692213,68.4224036944722,0.221052444744964,1,0,0.0830918546475938,0.0627059451529821,0.416505075537672,0.429513058801431,33.281779619058,NA,137.990554034878,206.723972787463,316.131448878291,1083.41554774408,1500,150,150,150,"Simulation_16","S3_epigenome_v4",226870,100
"CompNMF",7,0.875,1,0.933333333333333,0.957463179464828,0.00584448373298989,136.626332169179,0.365927734394793,0,0,0.0619917160325466,0.086664263356494,0.386494209290797,0.385945759223013,0.00644587675730387,3358,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_17","S3_epigenome_v4",200971,100
"SignatureAnalyzer",8,0.875,0.875,0.875,0.949245313890277,0.00639682570915379,116.278847622984,0.365927734394793,0,0,0.0620435891119136,0.0866278039903375,0.386493266205297,0.385941081688531,3.02330853144328,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_17","S3_epigenome_v4",200971,100
"PPF_map",7,0.875,1,0.933333333333333,0.972525100328154,0.00532238102630705,134.482046143312,0.22682257903716,1,0,0.0484206770756705,0.0714187219126205,0.38398419617142,0.382771241516244,7.95231809616089,370,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_17","S3_epigenome_v4",200971,100
"PPF_mcmc",7,0.875,1,0.933333333333333,0.967448603356009,0.00615917776007108,123.775720794359,0.227341095509555,0.971428571428571,0,0.0484170530669728,0.0713128527044772,0.383984628351026,0.38277625342355,30.2198867400487,NA,132.215511694247,159.193519977601,319.807162623484,581.462184739586,1525.36880115036,106.751226056879,172.977546496792,166.783551072134,"Simulation_17","S3_epigenome_v4",200971,100
"CompNMF",8,1,1,1,0.973120705802544,0.00502213339644659,150.308006199467,0.379395418739293,0,0,0.0963390171169542,0.118107327017142,0.450765830981761,0.401119806786463,0.0202906290690104,4125,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_18","S3_epigenome_v4",212088,100
"SignatureAnalyzer",8,1,1,1,0.982670907788151,0.00413678823932302,128.672108235928,0.379395418739293,0,0,0.0963441515027884,0.118068264373585,0.450764329363213,0.401111720539922,2.68182471195857,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_18","S3_epigenome_v4",212088,100
"PPF_map",8,1,1,1,0.996970389045299,0.00222172000488163,50.8238608208749,0.208213329840046,0.975,0,0.0720877775207756,0.0924969333475489,0.446508972837484,0.396908085682128,5.9072669506073,240,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_18","S3_epigenome_v4",212088,100
"PPF_mcmc",8,1,1,1,0.997330139834796,0.00256337261690881,49.2498709071054,0.207050698160298,0.975,0,0.0718245522051635,0.0922142079188488,0.446498834537371,0.396918193308537,31.2202922304471,NA,139.952489745979,207.064155710007,314.050522835324,792.198674312482,1511.64236714451,115.111721083104,73.1008834559859,101.626161931265,"Simulation_18","S3_epigenome_v4",212088,100
"CompNMF",7,0.875,1,0.933333333333333,0.965206718105479,0.00521860319911852,124.499467696288,0.31769098578856,0,0,0.045760810169315,0.0326540886689246,0.320118672065754,0.309624677286913,0.0223260243733724,12276,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_19","S3_epigenome_v4",178138,100
"SignatureAnalyzer",8,0.875,0.875,0.875,0.96667297300042,0.0044148710415177,76.6032368648997,0.31769098578856,0,0,0.04577484977672,0.0327484247350335,0.320117687416829,0.309628369501647,2.93350849548976,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_19","S3_epigenome_v4",178138,100
"PPF_map",8,1,1,1,0.993504610881803,0.00209602855657931,48.7407701119083,0.175404058840757,1,0,0.0334202639546616,0.0216839230053934,0.318578827596405,0.308564460375376,4.40523387591044,230,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_19","S3_epigenome_v4",178138,100
"PPF_mcmc",8,1,1,1,0.994992508113535,0.00334654047797474,44.9566423710517,0.173707551279246,1,0,0.0333268492145044,0.0217315774746092,0.318579271679293,0.308565132124585,27.5044829845428,NA,123.541078064531,176.845391565015,259.321966069649,433.236777828652,1550.43063969072,150,113.457247749848,150,"Simulation_19","S3_epigenome_v4",178138,100
"CompNMF",7,0.875,1,0.933333333333333,0.965018832772529,0.00564853293224536,125.043798052884,0.31366526288698,0,0,0.120283073075074,0.172882877625816,0.376840467815038,0.397584954313229,0.0144877552986145,2822,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_20","S3_epigenome_v4",189939,100
"SignatureAnalyzer",8,0.875,0.875,0.875,0.969304864536575,0.00456107150083417,77.8741277594047,0.31366526288698,0,0,0.12026554609318,0.172837558444643,0.376839138813175,0.397580670470495,2.41347156763077,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_20","S3_epigenome_v4",189939,100
"PPF_map",8,1,1,1,0.993853618444463,0.00299810082732834,54.0487373166693,0.171961630083824,1,0,0.0964236154944431,0.147064642975658,0.372700931818128,0.392374153203371,7.7485230644544,350,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_20","S3_epigenome_v4",189939,100
"PPF_mcmc",8,1,1,1,0.994493871087903,0.00367577055238046,51.7483859158539,0.170884398230768,1,0,0.0961826009533605,0.146741752948994,0.372700187489193,0.392372317765884,26.2403691132863,NA,138.825277446414,171.220136352368,292.496128790643,640.864395910041,1443.33034101442,150,150,150,"Simulation_20","S3_epigenome_v4",189939,100
"CompNMF",7,0.875,1,0.933333333333333,0.976132730299823,0.00626679035798031,120.997318184902,0.366947146872217,0,0,0.099979728214074,0.0492247844892532,0.490858512754631,0.454997935842211,0.0966372013092041,24045,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_01","S4_hotspots",219343,100
"SignatureAnalyzer",7,0.875,1,0.933333333333333,0.968770015063478,0.00579956546497257,336.016025864249,0.366947146872217,0,0,0.0999708481566617,0.049368760430353,0.490859301032048,0.455005556140136,1.69432749350866,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_01","S4_hotspots",219343,100
"PPF_map",7,0.875,1,0.933333333333333,0.979444792243022,0.00532286024897544,106.460197625782,0.230713456110281,1,0,0.0819961581102483,0.0361835271777343,0.488055002580206,0.453250017980803,16.1860079606374,690,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_01","S4_hotspots",219343,100
"PPF_mcmc",7,0.875,1,0.933333333333333,0.979186053383396,0.00587771926596708,107.86972405417,0.230480264973442,1,0,0.0817993085233713,0.0362508849522303,0.488054473609611,0.453254701911443,33.2217909495036,NA,144.849921413392,190.098857188916,337.503265043241,905.066899313061,1524.6895374403,150,203.119208577463,150,"Simulation_01","S4_hotspots",219343,100
"CompNMF",7,0.875,1,0.933333333333333,0.973201636999849,0.00592803767255212,224.010841233931,0.337941058541867,0,0,0.0552696349813315,0.0482279948208716,0.455399243639485,0.437573337105712,0.0127289334932963,8220,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_02","S4_hotspots",194510,100
"SignatureAnalyzer",8,0.875,0.875,0.875,0.968982255199043,0.00513654216040441,103.058618519448,0.337941058541867,0,0,0.0552986568621502,0.0482679770052261,0.455399495179214,0.437576994372619,1.88121726910273,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_02","S4_hotspots",194510,100
"PPF_map",8,1,1,1,0.992240589649742,0.00260188134921982,48.1559376604791,0.189378972540838,1,0,0.04139793120547,0.0344740487797001,0.453871851021285,0.436009251475142,6.11370435158412,280,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_02","S4_hotspots",194510,100
"PPF_mcmc",8,1,1,1,0.993319357859749,0.0029071808879916,51.4931363615233,0.18828874345278,1,0,0.0412721064746881,0.0344275565989284,0.453870647523618,0.436012206879903,27.7999193271001,NA,133.170380117249,186.927793006983,284.494916248723,605.867186912829,1484.77724988205,87.241465746225,150,89.0695105103312,"Simulation_02","S4_hotspots",194510,100
"CompNMF",7,0.875,1,0.933333333333333,0.962785801155431,0.00509458680469978,136.210698677622,0.366923614148229,0,0,0.0777102796585384,0.175977654752946,0.479900204169718,0.541895428607112,0.0414626240730286,11033,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_03","S4_hotspots",239879,100
"SignatureAnalyzer",8,0.875,0.875,0.875,0.962984304074169,0.00454871624926131,103.755819914539,0.366923614148229,0,0,0.0777609071906437,0.175808452441512,0.479900228641915,0.541868401630615,2.11712495883306,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_03","S4_hotspots",239879,100
"PPF_map",8,1,1,1,0.996268620928616,0.00152047839718841,73.3004526257396,0.206632602675257,0.975,0,0.0565532882986904,0.131463389778062,0.477532370990817,0.533344591746592,5.79906237920125,230,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_03","S4_hotspots",239879,100
"PPF_mcmc",8,1,1,1,0.996108854626671,0.00232788632159934,75.6004228579702,0.20598781423413,0.975,0,0.0564875442895637,0.131039886057131,0.477533883006505,0.533351715448233,33.7164348443349,NA,132.517921049854,185.531433835673,295.212159846472,785.119800335505,1524.45255173302,150,150,137.200600484409,"Simulation_03","S4_hotspots",239879,100
"CompNMF",7,0.875,1,0.933333333333333,0.954351410886451,0.00663841131901843,141.847659936749,0.361720316201259,0,0,0.0554317126337211,0.062533516068339,0.486272094035372,0.432105037704081,0.014568837483724,3496,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_04","S4_hotspots",209521,100
"SignatureAnalyzer",8,0.875,0.875,0.875,0.959479719547235,0.00559035856638449,111.588084786194,0.361720316201259,0,0,0.0555012197971474,0.0625712228704142,0.486272421875659,0.43210687296301,1.83811322848002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_04","S4_hotspots",209521,100
"PPF_map",7,1,1,1,0.98192054481721,0.0051730730705871,122.648108089421,0.213229158558443,1,0,0.0424860087611102,0.0468024649223913,0.484440797107064,0.430065587006163,13.7120639443398,570,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_04","S4_hotspots",209521,100
"PPF_mcmc",7,1,1,1,0.981144770535193,0.0051908924482813,118.126980017067,0.213650532088651,1,0,0.0424810355948903,0.0467402959013037,0.484441563323182,0.430069153472443,30.4439107298851,NA,144.307112403266,179.583093867277,346.090176754855,728.682827682826,1485.33327280461,150,115.565289817615,150,"Simulation_04","S4_hotspots",209521,100
"CompNMF",7,0.875,1,0.933333333333333,0.977499608224426,0.00548252251636327,173.313422918148,0.413433464889494,0,0,0.0901868551000372,0.435510222329742,0.535171511969412,0.581721803221623,0.0814432263374329,18913,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_05","S4_hotspots",238468,100
"SignatureAnalyzer",8,0.875,0.875,0.875,0.970845059232871,0.00481042963118081,107.697700039444,0.413433464889494,0,0,0.0902459634613831,0.435466808272753,0.535172377756588,0.581717246671793,2.31903949181239,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_05","S4_hotspots",238468,100
"PPF_map",8,1,1,1,0.997019696042411,0.00236418558985545,83.1857413617668,0.232944754163571,1,0.025,0.0633940868329327,0.394653931792939,0.531856937684186,0.575005451903395,11.3662064592044,430,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_05","S4_hotspots",238468,100
"PPF_mcmc",8,1,1,1,0.996725192957385,0.00398277743026602,77.2195686752747,0.230236877731209,1,0.025,0.0632398870962914,0.392945335434606,0.531860121755879,0.575003877366278,35.718489086628,NA,116.001597926144,184.097225633863,277.594318402827,750.258785369965,1434.54843405316,86.2443234951359,69.7800122964971,203.415224310243,"Simulation_05","S4_hotspots",238468,100
"CompNMF",7,0.875,1,0.933333333333333,0.975251653747764,0.00529749068629821,102.347784891355,0.304288441968996,0,0,0.0418145499689525,0.0303425699939455,0.427384336470197,0.390056226881451,0.031511922677358,4741,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_06","S4_hotspots",162442,100
"SignatureAnalyzer",8,0.875,0.875,0.875,0.955666548805711,0.00577144254995367,81.6065658993648,0.304288441968996,0,0,0.0418177107685145,0.0304950056868319,0.427385154534961,0.390063189464435,2.61496312220891,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_06","S4_hotspots",162442,100
"PPF_map",8,1,1,1,0.992944722800073,0.0026735129672291,46.7228916178778,0.173523579999211,0.95,0,0.0318418187330114,0.0236508305245511,0.426682096665105,0.389473990305278,6.6775922815005,330,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_06","S4_hotspots",162442,100
"PPF_mcmc",8,1,1,1,0.992502608369361,0.00415559604722906,56.1038005751125,0.171932967246783,0.95,0,0.0317273672787189,0.0237271993698129,0.426684218638737,0.389477039729252,25.1684113740921,NA,118.757189322372,165.314647693471,256.231518033228,518.68944574896,1529.35607295179,96.7217920127511,76.486117725652,150,"Simulation_06","S4_hotspots",162442,100
"CompNMF",7,0.75,0.857142857142857,0.8,0.964026097631129,0.00609993881384335,180.036693283113,0.369451732326225,0,0,0.144351705768624,0.104981134165945,0.640338776464616,0.641129119943528,0.0161231557528178,10685,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_07","S4_hotspots",248677,100
