"model","rmse_counts_in","rmse_counts_out","rmse_Betas","sign_Betas","fp_Betas","attribution_acc_in","attribution_acc_out","estim_error_in","estim_error_out","brier_in","brier_out","ece_in","ece_out","mce_in","mce_out","oracle_l2_in","oracle_l2_out","oracle_kl_in","oracle_kl_out","n_mut_in","n_mut_out","Simulation","Scenario"
"CompNMF_Fixed",0.455948509666416,0.31794264323304,0.43408221514894,0,0,0.773316306985059,0.720735302618648,0.166640275826842,0.210069946239667,0.324833849529907,0.393338094978066,0.0158437645131034,0.0423597539491932,0.025396708546901,0.0566067199519139,0.114766782469905,0.14464018464102,0.503128689930368,0.708868707509188,195775,34598,"Simulation_05","S0_baseline"
"CompNMF_Fixed",0.454892773099698,0.372353244524028,0.344292687420987,0,0,0.781166790606184,0.775007615343159,0.147989780986878,0.146402043255149,0.313656097864788,0.32014792080527,0.0119033533256185,0.015664865793174,0.0214005726430259,0.0324824670067742,0.0930932377107665,0.0800523501835832,0.400171052204107,0.380832012033092,166748,42677,"Simulation_06","S0_baseline"
"CompNMF_Fixed",0.549180545399773,0.439455855918013,0.404417511873373,0,0,0.769374497083653,0.767671584348942,0.180054280869403,0.17919912031522,0.333221660257433,0.337587688566757,0.0539142464126994,0.0527929453651974,0.127312076079125,0.15840619505534,0.130707648691874,0.129926593323584,2.72169905306576,2.55888863469214,219967,54565,"Simulation_07","S0_baseline"
"CompNMF_Fixed",0.368008010181524,0.311648234230409,0.32387272095289,0,0,0.755940173397479,0.745851424492952,0.160370306480363,0.172931660024981,0.340471635053896,0.355417488820861,0.00731469198914229,0.00736077540052113,0.193307790035306,0.190472337583289,0.0837322311295973,0.0995939290545348,0.316832684210941,0.356392044257591,156519,33626,"Simulation_08","S0_baseline"
"CompNMF_Fixed",0.348179637266642,0.360890638744376,0.324748911339868,0,0,0.758269196666076,0.700080363051905,0.154225926582727,0.209818474047461,0.336418545352616,0.417208934161042,0.00751327712948042,0.0191331272941165,0.0164337278155238,0.0310943097180088,0.0789083002448661,0.127466606316018,0.297880865593488,0.442599024307045,140975,42308,"Simulation_09","S0_baseline"
"CompNMF_Fixed",0.367684918936789,0.415176975899761,0.343905647334347,0,0,0.747858054885609,0.738258103416014,0.175617910300458,0.192257313345947,0.354802663712006,0.36881383607848,0.00491037654850167,0.0118162190953129,0.199891559726504,0.199891559726504,0.101965941795578,0.121228908893731,0.311027102480775,0.385560077741981,162119,48097,"Simulation_10","S0_baseline"
"CompNMF_Fixed",0.990535170619641,1.5338238708132,0.511086289999832,0,0,0.818861949830289,0.832754874295771,0.138505430246498,0.134759652727934,0.259311289181982,0.244834742498544,0.00345215743232763,0.0184300984116217,0.182881519542327,0.05636980983754,0.0983812867584077,0.111382686717893,0.266688870369598,0.289285323370091,395378,101707,"Simulation_11","S0_baseline"
"CompNMF_Fixed",0.36755783657932,0.307931546525951,0.337385792538591,0,0,0.750907199678491,0.744762757385855,0.146227585962341,0.166189197254551,0.351100216058509,0.362223207643137,0.0134885541029656,0.0282808561403599,0.0204243769521603,0.0546964190556052,0.0715929695025933,0.0944540903604851,0.33297418572664,0.508090365488238,169202,33510,"Simulation_12","S0_baseline"
"CompNMF_Fixed",0.355677013472023,0.346218273290666,0.316764041979779,0,0,0.786751585720054,0.76775800342448,0.12980762969041,0.156644009754579,0.302868367959087,0.332717143354258,0.00288125398970324,0.00660645091396088,0.0170158198054507,0.0244901054567713,0.068131751662664,0.094858275355773,0.248023127397335,0.318515695415428,153558,38546,"Simulation_13","S0_baseline"
"CompNMF_Fixed",0.30299798110969,0.312006912253017,0.290795912183121,0,0,0.750261936263451,0.786358079099258,0.144328793104767,0.127008046401865,0.347189461107018,0.29852927216663,0.00760108914809107,0.00827772075789121,0.190905616572759,0.0256917638186557,0.060943080260282,0.0558812144287095,0.225370325266138,0.20700142850763,130757,35171,"Simulation_14","S0_baseline"
"CompNMF_Fixed",0.479919433011592,0.326311057639197,0.390798154307972,0,0,0.736484649371247,0.729572245643243,0.191208791208791,0.168738755672511,0.368298959875466,0.378730475998049,0.00761563410246608,0.00994585389284804,0.0216625777518102,0.0333658052130118,0.11365253489528,0.0835700425663228,0.301510310969962,0.25081440907349,176540,37241,"Simulation_15","S0_baseline"
"CompNMF_Fixed",0.344970233977717,0.356935849099215,0.343534374391347,0,0,0.757765640841155,0.739254667409255,0.167158321614285,0.189795868949318,0.337747006899356,0.359453891245106,0.00561079922949973,0.0121137471362331,0.0248854964313505,0.0328351709117354,0.0894786499775503,0.118540194816403,0.293976605586591,0.337210904974031,152885,41297,"Simulation_16","S0_baseline"
"CompNMF_Fixed",0.352180194912994,0.313762726300123,0.33743666198335,0,0,0.705598110557896,0.706728616211375,0.213238861228137,0.213557993730408,0.410178888623266,0.406571323866478,0.00261184162220549,0.00468395712944291,0.0182601685209834,0.0147018392112244,0.129136749009153,0.125970498435727,0.321905986426655,0.329848914312365,156660,35728,"Simulation_17","S0_baseline"
"CompNMF_Fixed",0.390726536567024,0.360499537719325,0.378334458555174,0,0,0.728442248531742,0.726808709904004,0.203039060315093,0.206204635916647,0.383146281490943,0.384764492559059,0.00535146893842823,0.0118031195683869,0.0105060774118045,0.0285020403864508,0.132379162080751,0.14177082983568,0.407523672496981,0.44435771094865,160905,42710,"Simulation_18","S0_baseline"
"CompNMF_Fixed",0.288294875340265,0.260238391084298,0.277131898517249,0,0,0.72613597934658,0.70839900057659,0.171652686016876,0.168133768979435,0.382306913311623,0.404344257453756,0.00629478284336426,0.00996566995870861,0.0428532577032152,0.0160618678542787,0.0833787707424113,0.0727961674310183,0.276461107003111,0.277600014075367,121239,26015,"Simulation_19","S0_baseline"
"CompNMF_Fixed",0.623828495198902,1.21181890825411,0.462447512032197,0,0,0.800783656960485,0.814986930002904,0.15158074352614,0.137026607230802,0.286736548196467,0.271860427669607,0.00578000373454538,0.0122879017340728,0.0167255000087069,0.0322922910071063,0.108594159843387,0.11018635891464,0.347831088245752,0.36024966481833,253172,79189,"Simulation_20","S0_baseline"
"CompNMF_Fixed",0.454537486841517,0.530082263936685,0.397463398929414,0,0,0.761267790557219,0.779525186791998,0.175579013707263,0.164477384108621,0.335133531461359,0.307536760427655,0.00954393297121555,0.00853971136347537,0.0244547279549887,0.0558111954026006,0.108715540072687,0.104860432460723,0.390688852113766,0.377534941703593,190410,49788,"Simulation_01","S1_epigenome_v025"
"CompNMF_Fixed",0.357120726285458,0.371673779293766,0.368702601531329,0,0,0.742627507855934,0.750539479499779,0.172909112883732,0.169253568364402,0.366530321805575,0.357373131932928,0.00681646111814775,0.0127192384955947,0.0185318690470776,0.0603081061703289,0.102469958888679,0.109312624561774,0.28225498260764,0.285089286884135,165480,38463,"Simulation_02","S1_epigenome_v025"
"CompNMF_Fixed",0.40456046617869,0.357024524626918,0.339428994338906,0,0,0.765686139115224,0.759543436905517,0.156752060028541,0.16284083703234,0.3310065411352,0.337219445066609,0.00291316949681951,0.00844799307229705,0.0672604846910641,0.178371595802175,0.0887362267131111,0.0914883709297277,0.251399835011248,0.283070893332089,173784,39425,"Simulation_03","S1_epigenome_v025"
"CompNMF_Fixed",0.427858397610431,0.330225406132153,0.369067598784815,0,0,0.74614510631391,0.706571007480326,0.178913441695458,0.213954005728428,0.354247372813636,0.404790990252019,0.00554862541288896,0.0185394115925041,0.198681766386027,0.0384902044295498,0.101213545528956,0.125186390757595,0.265197394827033,0.324752256847993,172508,35961,"Simulation_04","S1_epigenome_v025"
"CompNMF_Fixed",0.294616494988408,0.31105207827721,0.280453007632363,0,0,0.748368281100133,0.72702817499646,0.152262572228417,0.187455755344754,0.353707362986071,0.384695445273224,0.00845582192388673,0.0249404173324706,0.0163575735372833,0.0574507041749009,0.0715934637595659,0.102284448735132,0.377342722344247,0.562673827453438,128239,35315,"Simulation_05","S1_epigenome_v025"
"CompNMF_Fixed",0.364119460318481,0.340086152991062,0.361199463169717,0,0,0.75676652892562,0.755650625649142,0.175941230486685,0.169024185172363,0.338670946009776,0.33995628969768,0.00266349215627105,0.00816642655269374,0.0147059501084083,0.02374592615794,0.10636918199039,0.0906843152710061,0.313435986463654,0.28970475660097,174240,40438,"Simulation_06","S1_epigenome_v025"
"CompNMF_Fixed",0.692713243532475,0.524314204394308,0.400678632705399,0,0,0.719661331682731,0.720509100258958,0.221460783446812,0.224779151132252,0.392838023857362,0.394398991477473,0.00971280020394938,0.00957228580820415,0.0413009857111043,0.0615684994103597,0.158299537400683,0.167967465723319,0.439134741595242,0.470938444573608,226180,54449,"Simulation_07","S1_epigenome_v025"
"CompNMF_Fixed",0.411937096907728,0.626534080399047,0.339596574561612,0,0,0.743947747676279,0.755099071132345,0.184879616040617,0.194965197778478,0.359834845169086,0.346256295662115,0.00803767440114752,0.00727793991870699,0.0323202156866303,0.0797634254334408,0.119462561443331,0.151526294003262,0.367283088585769,0.466859503003331,151266,41233,"Simulation_08","S1_epigenome_v025"
"CompNMF_Fixed",0.742235914369017,0.55894894138523,0.408691060956585,0,0,0.766102776097888,0.748468647864765,0.179899593236627,0.195536893140841,0.333885491463542,0.357268700286134,0.0113385805825059,0.0149811255809827,0.0164354667679931,0.0232325629874439,0.132694875028706,0.141816239203616,0.429154593792843,0.446343398365341,241418,46201,"Simulation_09","S1_epigenome_v025"
"CompNMF_Fixed",0.44795452698925,0.423908820298277,0.413920515469787,0,0,0.744158571803623,0.715138540079872,0.195164085061696,0.222713985754868,0.361506176728439,0.398183164963579,0.00440626345448126,0.0131962553896088,0.0088672368234558,0.022162277621478,0.135385075059042,0.153795947278131,0.355699278649396,0.39853148007805,190450,48578,"Simulation_10","S1_epigenome_v025"
"CompNMF_Fixed",0.363782770743335,0.423623415694893,0.333200018106237,0,0,0.726600271958098,0.72400923349082,0.201865934730056,0.212154553103359,0.384501484197951,0.390016267117704,0.0136443722131557,0.00911671968006462,0.196257169726467,0.196257169726467,0.129081392249149,0.145049713803972,0.701530442211554,0.631435473722056,158848,46353,"Simulation_11","S1_epigenome_v025"
"CompNMF_Fixed",0.286864092570874,0.269686545039033,0.31164644819286,0,0,0.730360899424558,0.731557078291296,0.162384277259816,0.165476016912086,0.371898567400873,0.369777757007301,0.00592703051431393,0.0103351697024582,0.022163928981015,0.0289461133910721,0.0686934060566214,0.0743084665943922,0.2610404564502,0.284350864523387,122167,27436,"Simulation_12","S1_epigenome_v025"
"CompNMF_Fixed",0.330805811360287,0.368076089938726,0.35200661646053,0,0,0.749447212963269,0.76481364052702,0.172964588627438,0.163907090349703,0.350621494205201,0.33097926593056,0.00359440913700613,0.00426433093279012,0.0125696080683473,0.0165716024612579,0.0969314515529404,0.0996787952833861,0.292913606391899,0.309261550726371,151505,42579,"Simulation_13","S1_epigenome_v025"
"CompNMF_Fixed",0.383758309025766,0.427812886214564,0.371657294098186,0,0,0.751464718377255,0.729698732258791,0.180563012067879,0.213959489626641,0.364100792179486,0.398893087626087,0.0464245664370834,0.072277938615778,0.0905262813255935,0.141162151960674,0.129437239694312,0.182901010853937,2.2636797805805,3.3048838230319,171364,48827,"Simulation_14","S1_epigenome_v025"
"CompNMF_Fixed",0.346217177540917,0.305852393078179,0.355817749995412,0,0,0.743507043538319,0.727894831622546,0.178616573491275,0.183324329191428,0.358624207006444,0.37800843251383,0.00784178742072044,0.0180555174552681,0.0234799890726785,0.060363345622611,0.0991379150124135,0.0949053480358661,0.404871571482583,0.435459216763067,153474,33318,"Simulation_15","S1_epigenome_v025"
"CompNMF_Fixed",0.32768565351052,0.30324657863207,0.351061608501677,0,0,0.71081682167408,0.718020989505247,0.208195174551826,0.196731634182909,0.399181721808902,0.391705359212679,0.00669051260662767,0.00587470797668637,0.0175440577123671,0.0228103079352224,0.121351908653431,0.105773303612886,0.329924820593661,0.323644089677209,148380,33350,"Simulation_16","S1_epigenome_v025"
"CompNMF_Fixed",0.372935171884332,0.406740325637542,0.393715594109679,0,0,0.726849678418854,0.712702671176951,0.203159476080935,0.20991484894436,0.395627275314046,0.413783778509492,0.0382718673132144,0.0310857643974527,0.0566155535256294,0.0380428577008606,0.14157669537078,0.148671153204807,1.70002338681674,1.52806252046892,170408,42865,"Simulation_17","S1_epigenome_v025"
"CompNMF_Fixed",0.362905041880929,0.333703688909341,0.328160609454236,0,0,0.734625676847117,0.734992879833498,0.175860899280124,0.179811589440245,0.372084973772727,0.374422457460515,0.00581789943051147,0.00660415403066488,0.018200207798974,0.0176982102507625,0.0990217147275594,0.108239815558668,0.295596356413742,0.301037255948184,159194,36516,"Simulation_18","S1_epigenome_v025"
"CompNMF_Fixed",0.380124627390344,0.329230555157616,0.342753758971301,0,0,0.750290373672787,0.738555217270966,0.170710388924737,0.168308884583449,0.35371272495575,0.367072067112722,0.00328886635594979,0.0151242979419867,0.0115737935360997,0.0929278283806424,0.108332076503239,0.0947607730773658,0.294956228484698,0.286436733942205,170470,36130,"Simulation_19","S1_epigenome_v025"
"CompNMF_Fixed",0.34920770810398,0.382295874420053,0.363794962096805,0,0,0.738927679035977,0.722617388966293,0.183574103455142,0.212558969470314,0.364247565214665,0.387154734361374,0.00864979419264366,0.0105998876953733,0.0267134903078657,0.0419262036528167,0.101639278913244,0.130818014057391,0.331336635161221,0.379916752335475,155681,40911,"Simulation_20","S1_epigenome_v025"
"CompNMF_Fixed",0.300266205961547,0.306156116022117,0.319485328183113,0,0,0.7276867578536,0.720574470574471,0.181677438749436,0.191002691002691,0.376757121629789,0.388913244955453,0.00643158574619311,0.00438282396293316,0.013438206500118,0.0218371175509976,0.0903313447695967,0.0945008379001285,0.281549866676841,0.285172662549859,133060,34188,"Simulation_01","S2_epigenome_v1"
"CompNMF_Fixed",0.309907592835478,0.310022277297636,0.324914006681445,0,0,0.724562310703996,0.734045961611278,0.183770407032577,0.178749308245711,0.387067699924131,0.375587178688021,0.0024695671519741,0.00462752694899485,0.0357632103575965,0.028995321645215,0.0991428510785798,0.0992240036462812,0.3166035895402,0.334616682085689,135370,34333,"Simulation_02","S2_epigenome_v1"
"CompNMF_Fixed",0.496610377214294,0.540818434686146,0.392991188745459,0,0,0.795560711363377,0.798215337991413,0.139098055869162,0.139258355080394,0.287821405205993,0.282188883763518,0.00286222614681071,0.00678329453438266,0.193516423292994,0.0356322985052845,0.0784457958804515,0.0793617507478459,0.205680895957032,0.214845080103417,193094,47516,"Simulation_03","S2_epigenome_v1"
"CompNMF_Fixed",1.0838978055063,0.474004394260505,0.375861572022614,0,0,0.779994600431965,0.753454961224896,0.162477501799856,0.176476436667329,0.317068424980063,0.347938691004557,0.00683942827425423,0.0259808380880728,0.0137752982724954,0.0650908328569316,0.113546219805766,0.112225899150227,0.351957230203042,0.369494118839451,222240,40232,"Simulation_04","S2_epigenome_v1"
"CompNMF_Fixed",0.363175318319227,0.359848716821039,0.337721222121262,0,0,0.72681702737845,0.725821948304548,0.192627383310447,0.190120216530359,0.380178855341331,0.383908961652962,0.00464668403668859,0.00434204085320373,0.00999305394185479,0.0304183397498614,0.107743295359658,0.107922806330174,0.323757819257625,0.308360420071162,164582,42673,"Simulation_05","S2_epigenome_v1"
"CompNMF_Fixed",0.455413960078812,0.400562706554885,0.36757391554921,0,0,0.747259457084325,0.747327928322742,0.169739612757434,0.171231709395467,0.353646040816197,0.351556525452962,0.00336135073702889,0.0105420353505907,0.0583040185516516,0.0479174591192481,0.0939782507902407,0.0954467586559957,0.297154582462207,0.308353373262768,175239,41073,"Simulation_06","S2_epigenome_v1"
"CompNMF_Fixed",0.358232545044888,0.368460940977215,0.373131137846434,0,0,0.737662993717046,0.743759539744041,0.193199254885865,0.189503346248679,0.367491619976329,0.361963029000251,0.00367307778785021,0.00446490803520573,0.0147343935433068,0.0369732195873662,0.122597720436932,0.122482582398961,0.352650699898694,0.34474590865331,158365,42585,"Simulation_07","S2_epigenome_v1"
"CompNMF_Fixed",1.00621652115824,0.644911289996079,0.419738748421425,0,0,0.77299648194171,0.773821634452357,0.171610237872382,0.167534358606108,0.320868868624386,0.321348360076578,0.00462011774768759,0.008300803478693,0.0131272347712787,0.0230538354219357,0.126173022397088,0.117906579746119,0.336511262297467,0.339473398251898,247864,50133,"Simulation_08","S2_epigenome_v1"
"CompNMF_Fixed",0.32188063927841,0.302383973027168,0.342333093464667,0,0,0.761783336517688,0.759494460914339,0.144640731323761,0.146731159307224,0.334429390455325,0.340048216377099,0.00679161458029274,0.00878983899004015,0.197819539798998,0.802180460201002,0.0691302059382114,0.0696061888788255,0.296927994426208,0.306811389119912,136082,32045,"Simulation_09","S2_epigenome_v1"
"CompNMF_Fixed",0.417603677627221,0.374052136423262,0.380751168473914,0,0,0.739136237454623,0.734001167088115,0.194709587871023,0.1965570900603,0.361767894044344,0.368860929568005,0.00569075478499391,0.00865020526310002,0.0180053819077799,0.0175716423426612,0.120232352056918,0.114684483663221,0.420717197889083,0.451490894861686,187320,41128,"Simulation_10","S2_epigenome_v1"
"CompNMF_Fixed",0.339503753871103,0.422948936176634,0.346377939165548,0,0,0.74751550723671,0.764326956221992,0.165790702327753,0.162831782144088,0.353366402485274,0.334312014299704,0.0174138740044225,0.0120808424698422,0.0323934499183945,0.0853028200476263,0.0858602527623068,0.0958476035029496,0.401813238814976,0.380586606177882,149930,46416,"Simulation_11","S2_epigenome_v1"
"CompNMF_Fixed",0.37932282591336,0.334051631774568,0.344791799170934,0,0,0.791555150815775,0.783681472806994,0.125101667697826,0.126773604945668,0.293996839003923,0.304555853016445,0.00144705172663041,0.00343830250816724,0.0112652301645974,0.0493098515493331,0.0605791861858839,0.0590402942879621,0.232640918765709,0.262075346691574,143851,36719,"Simulation_12","S2_epigenome_v1"
"CompNMF_Fixed",0.35563620095869,0.350072041253963,0.341677327566336,0,0,0.738998131614662,0.733200511609603,0.187447128346509,0.188213301849665,0.360375458368248,0.366536460965794,0.00393937709085268,0.00285802575503503,0.0149690992816103,0.0141313244315835,0.107890959915103,0.102620191673166,0.315966282238983,0.321746647557231,164313,40656,"Simulation_13","S2_epigenome_v1"
"CompNMF_Fixed",0.660833194606561,0.463610456975854,0.349401759159927,0,0,0.721872824254421,0.704540826715537,0.212824599662813,0.228964456209416,0.401030974197665,0.423837953142631,0.0379224566015514,0.0483154982908819,0.095202328594688,0.131848012395586,0.165770734174767,0.175371060409498,1.53300775635865,1.63167664120236,173791,44199,"Simulation_14","S2_epigenome_v1"
"CompNMF_Fixed",0.328477914331788,0.38974504866824,0.310240831864759,0,0,0.732960515166921,0.739098469880072,0.176539569564481,0.184211735514405,0.373082679710001,0.365410058815898,0.00606938243646462,0.00423265638016016,0.0455508396131273,0.0195071173637476,0.0945460787758604,0.109579443135483,0.308532009658788,0.326757561893786,147525,43526,"Simulation_15","S2_epigenome_v1"
"CompNMF_Fixed",0.29396675315434,0.283240586380929,0.300079412705317,0,0,0.731024584248761,0.730946256937864,0.174727777154129,0.173142006227156,0.374662439495834,0.378751824434219,0.00628058639829121,0.00753141581512145,0.0198964727934926,0.0281527568073373,0.0839190622354792,0.0907448456094077,0.278652278243602,0.308286760926957,124714,29548,"Simulation_16","S2_epigenome_v1"
"CompNMF_Fixed",0.421029725181242,0.323433575005556,0.370279041493459,0,0,0.711656650221193,0.717885244452303,0.212894309035193,0.205286888869242,0.401028530525267,0.393893586757881,0.00486408590666313,0.00655059346424224,0.0153905661060686,0.0199869903888616,0.129096715205282,0.11731834486036,0.390950960906159,0.401220623387497,176543,33933,"Simulation_17","S2_epigenome_v1"
"CompNMF_Fixed",0.342510373579686,0.297964777826797,0.293549547985492,0,0,0.719994094013972,0.71827403196935,0.195301632694295,0.188393053418334,0.38681130357538,0.392767402600496,0.00864544500018674,0.0154754830629562,0.0569351464066834,0.0253989861025864,0.107311664582097,0.099139947924057,0.368759730708621,0.372476165155131,128683,31843,"Simulation_18","S2_epigenome_v1"
"CompNMF_Fixed",0.375961004037383,0.355262587654971,0.379347079932681,0,0,0.750438397844592,0.738063676459955,0.171608078133528,0.193535947554891,0.34768056251442,0.362194541501505,0.00399773953938249,0.0092960226285819,0.192942985444233,0.192942985444233,0.0968836894078932,0.115312193380887,0.28810355618567,0.340711836268106,172218,41491,"Simulation_19","S2_epigenome_v1"
"CompNMF_Fixed",0.410241700800283,0.4926976831082,0.406033659896552,0,0,0.761362249966594,0.746374685666387,0.181058172163577,0.194425817267393,0.337731816361467,0.362354112269977,0.0119988725784172,0.0104673880454708,0.0607718806405894,0.0199786646151938,0.12955597111223,0.141326710577934,0.585159110996568,0.651682262496018,172127,47720,"Simulation_20","S2_epigenome_v1"
"CompNMF_Fixed",0.317870379404949,0.305836156660386,0.359720592131369,0,0,0.71974817078546,0.723529963424927,0.210315594604919,0.205945793866642,0.407649154400793,0.404293595614551,0.0456639768987895,0.0450866156991113,0.0744067984597899,0.0766493767968711,0.151043131427974,0.14538385385373,2.19634100136955,2.18642940017079,136124,31989,"Simulation_01","S3_epigenome_v4"
"CompNMF_Fixed",0.351402050854862,0.350020805329326,0.361201910451633,0,0,0.75100777379724,0.755401790307645,0.171529829463525,0.167892787323799,0.351905812085042,0.345146831812514,0.0121011608971926,0.00717611395289063,0.101200875881816,0.191001754489452,0.100853781514864,0.0987499451793686,0.377813262603992,0.352902543925428,156037,38876,"Simulation_02","S3_epigenome_v4"
"CompNMF_Fixed",0.335651712653216,0.332493859827022,0.340792606147497,0,0,0.754229975355346,0.754573294669232,0.164794731428493,0.166671183500908,0.345371591496189,0.344564793617932,0.00611744804394395,0.00627221819462911,0.035987177995209,0.0250892151453566,0.0934555168730895,0.0954984556857244,0.294349233820255,0.300016067148983,144859,36899,"Simulation_03","S3_epigenome_v4"
"CompNMF_Fixed",0.298342389555239,0.285311791878382,0.307648546349865,0,0,0.736445113532656,0.733756848509294,0.163922278297361,0.165507041780108,0.367631747597314,0.372424293240433,0.00498532783144867,0.00539038660492792,0.0115824889441742,0.0128102588240382,0.0785331485384423,0.0759513348378732,0.292257866469788,0.278218636815754,128201,29751,"Simulation_04","S3_epigenome_v4"
"CompNMF_Fixed",0.332481629457492,0.349127560078766,0.314752957665676,0,0,0.761742845310491,0.766609123247541,0.147024419305855,0.142079933040385,0.332334402243839,0.324285675596603,0.00264298190639093,0.00508192434648928,0.198772690771738,0.198772690771738,0.0701665764213962,0.0669467628046773,0.279502971993049,0.283528228234052,137637,38232,"Simulation_05","S3_epigenome_v4"
"CompNMF_Fixed",0.338127932189918,0.339422343549511,0.345663992551402,0,0,0.767540880831722,0.772233150429651,0.14954809048639,0.146184905269697,0.328689918982649,0.321656918461045,0.00424010955391581,0.00648021061688198,0.0224984609748603,0.0326091870964226,0.0811784247645641,0.0808004180177012,0.280555316417118,0.288611799651994,153128,38636,"Simulation_06","S3_epigenome_v4"
"CompNMF_Fixed",0.356897068159032,0.319433229659932,0.342740215758096,0,0,0.76452027127306,0.764603235633374,0.160666696779439,0.158853627517672,0.333954000448041,0.334555045107252,0.00290764916500158,0.00309641791796233,0.0266031073574563,0.0206925511900924,0.0960597649365108,0.0949572701334515,0.308447145118611,0.324448677860405,154973,33811,"Simulation_07","S3_epigenome_v4"
"CompNMF_Fixed",0.314291019679094,0.306586059426512,0.286324726091741,0,0,0.697479312054303,0.698274545732173,0.207245547801548,0.202473660100779,0.417667210360169,0.419097381195051,0.0095728992183896,0.011585407402014,0.0226258066902906,0.022203192394963,0.113009259905161,0.112055714351,0.373903599057821,0.395794621685288,131115,32745,"Simulation_08","S3_epigenome_v4"
"CompNMF_Fixed",0.448150500353439,0.497034724497461,0.419881600796462,0,0,0.743663354927277,0.756952464756457,0.199320617456524,0.185374617316541,0.36131606365201,0.344393434395709,0.00797859942404408,0.00856149569384711,0.195656654005261,0.04757711167412,0.139153636380251,0.131970852450687,0.453924052693503,0.456996814590658,199593,54549,"Simulation_09","S3_epigenome_v4"
"CompNMF_Fixed",0.579009815130365,0.462061808407133,0.359039879087687,0,0,0.804342358957163,0.809437472038428,0.128812138486042,0.126633544467729,0.276727554221076,0.272020745437286,0.00527893596937124,0.005448440815396,0.0167307156005664,0.0133744175940305,0.0738922192343927,0.0713473730240304,0.240027099074113,0.247202499880144,178935,42469,"Simulation_10","S3_epigenome_v4"
"CompNMF_Fixed",0.402491256089209,0.400125616477385,0.386121418511903,0,0,0.717039206151577,0.711186756031038,0.218345721629377,0.224728841152716,0.393452498882235,0.402580819680641,0.00161222255857604,0.00468582225798154,0.0275757983041671,0.0159880593901352,0.143914653156389,0.1527851721752,0.351416819244155,0.371603393171536,187139,47297,"Simulation_11","S3_epigenome_v4"
"CompNMF_Fixed",0.312554281180815,0.311346237436498,0.30908242379633,0,0,0.719686204854944,0.713251182619868,0.179692125518058,0.187583951410384,0.391434361426084,0.400168431887005,0.00557172650060369,0.00700299575653605,0.0131989542172283,0.0294996676714416,0.0913258124030865,0.0952758119490649,0.336182361063032,0.348295944233436,135120,34246,"Simulation_12","S3_epigenome_v4"
"CompNMF_Fixed",0.376086162512801,0.369469844131206,0.348716105570531,0,0,0.783790346801971,0.786022884972899,0.137327701342604,0.136498127831164,0.306009608356617,0.303507039264122,0.00911683087340451,0.0096065560551799,0.023497010910203,0.0224802278305127,0.0727712299436335,0.0733167842550245,0.315129004127686,0.338484415081854,156487,38191,"Simulation_13","S3_epigenome_v4"
"CompNMF_Fixed",0.977477458439433,0.790169170147547,0.420812367133014,0,0,0.740334000873714,0.738352120699477,0.199898787614026,0.204215505187385,0.367510584988488,0.36828051743716,0.00557980664310159,0.00578616566208178,0.0381018367181462,0.0343968852117033,0.142478632088577,0.146067803972757,0.358902224796967,0.365745512133895,231197,57929,"Simulation_14","S3_epigenome_v4"
"CompNMF_Fixed",0.505593051499178,0.50523342901714,0.346767608521879,0,0,0.819198466313675,0.805741376885835,0.113946199257501,0.122883143494245,0.256797812140323,0.273206617751719,0.00228461739634936,0.00426787185605161,0.0231962982997906,0.0168108541120555,0.0602155897891133,0.0637116635099003,0.217639694440476,0.237462820391173,197172,49779,"Simulation_15","S3_epigenome_v4"
"CompNMF_Fixed",0.420477158491771,0.432337005997213,0.403705541379456,0,0,0.729283636978715,0.726678441177145,0.215192636122069,0.212698121430374,0.377489537183021,0.381999740998988,0.00267628530603124,0.00445537917099605,0.19690890646114,0.19690890646114,0.155266718306979,0.153743674490114,0.359811940622915,0.376477569189829,183273,43597,"Simulation_16","S3_epigenome_v4"
"CompNMF_Fixed",0.386494775762114,0.385948204579827,0.365927734394793,0,0,0.744414461014963,0.754714652448657,0.167999302002381,0.165111571879937,0.357014197162819,0.344261471739648,0.00317792193430888,0.00363721588174205,0.00975838985115673,0.0124949959844474,0.0929291448522516,0.094689844256513,0.276311640959038,0.287618131595057,160459,40512,"Simulation_17","S3_epigenome_v4"
"CompNMF_Fixed",0.450765712559319,0.401120609007402,0.379395418739293,0,0,0.728248735184437,0.725231205933523,0.210274102752904,0.214609467997436,0.374202989069736,0.378616590133596,0.00621839922748877,0.00588377625005726,0.0124287289311218,0.0571704064767254,0.135463620677238,0.139697312201061,0.373769840464017,0.376471107048952,168404,43684,"Simulation_18","S3_epigenome_v4"
"CompNMF_Fixed",0.320119297052248,0.309623768569247,0.31769098578856,0,0,0.715103634683398,0.716590198427774,0.193664491832211,0.188725561822379,0.397302907501086,0.393254457765747,0.00385699176849354,0.00617951736739389,0.0150005441467661,0.0336938257953533,0.104732367239123,0.100763906765042,0.323606217491924,0.339042955443186,143919,34219,"Simulation_19","S3_epigenome_v4"
"CompNMF_Fixed",0.376841113881039,0.397586037606371,0.31366526288698,0,0,0.762672552219968,0.775901367592209,0.152605877183128,0.143778491504351,0.336270677875254,0.316862922793064,0.00712994243530532,0.0106092415336315,0.0149195112338327,0.0610226096065119,0.0821823706007455,0.0809650538228069,0.313720719022365,0.322214932706853,151331,38608,"Simulation_20","S3_epigenome_v4"
